预计离泊时间,航线,船名,航次,收货地,装货港,卸货港,交货地,订舱人代码,订舱人全称,一级代理,SCNO,STUFFLOC,箱属,箱态,20',40',20'H,40'H,45',TEU,20RF,40RF,40RH,20OT,40OT,20FR,40FR,20GP,40GP,40HC,20TK,40TK,20HS,40HS,20HT,40HT,20HC,20RH,40HR,20PL,40PL,45GP,45HC
2017/1/14 16:00:00,SCT,SNLDFFU,1702S,CNNGB,CNNGB,TWKEL,TWKEL,NBCNTR,外运箱运,NBCNTR,00246TW16NGBN03,,SNL,F,1,0,0,0,0,1,,,,,,,,1,,,,,,,,,,,,,,,
2017/1/14 16:00:00,SCT,SNLDFFU,1702S,CNNGB,CNNGB,TWKHH,TWKHH,NBCNTR,外运箱运,NBCNTR,,,SNL,F,0,0,0,1,0,2,,,,,,,,,,1,,,,,,,,,,,,,
2017/1/14 16:00:00,SCT,SNLDFFU,1702S,CNNGB,CNNGB,TWTXG,TWTXG,NBFANZHOU,宁波泛洲,NBFANZHOU,R16TWNGB13722,,SNL,F,11,0,0,0,0,11,11,,,,,,,,,,,,,,,,,,,,,,
2017/1/14 16:00:00,SCT,SNLDFFU,1702S,CNNGB,CNNGB,TWKHH,TWKHH,NBFANZHOU,宁波泛洲,NBFANZHOU,,,SNL,F,1,0,0,0,0,1,,,,,,,,1,,,,,,,,,,,,,,,
2017/1/14 16:00:00,SCT,SNLDFFU,1702S,CNNGB,CNNGB,TWTXG,TWTXG,NBFANZHOU,宁波泛洲,NBFANZHOU,,,SNL,F,1,0,0,0,0,1,,,,,,,,1,,,,,,,,,,,,,,,
2017/1/14 16:00:00,SCT,SNLDFFU,1702S,CNNGB,CNNGB,TWKHH,TWKHH,NBHGWL,宁波外运海港,NBHGWL,,,SNL,F,0,0,0,1,0,2,,,,,,,,,,1,,,,,,,,,,,,,
2017/1/14 16:00:00,SCT,SNLDFFU,1702S,CNNGB,CNNGB,TWKEL,TWKEL,NBHJ888,宁波豪捷,NBWLB1,,,SNL,F,0,1,0,0,0,2,,,,,,,,,1,,,,,,,,,,,,,,
2017/1/14 16:00:00,SCT,SNLDFFU,1702S,CNNGB,CNNGB,TWTXG,TWTXG,NBHJ888,宁波豪捷,NBWLB1,,,SNL,F,0,0,0,3,0,6,,,,,,,,,,3,,,,,,,,,,,,,
2017/1/14 16:00:00,SCT,SNLDFFU,1702S,CNNGB,CNNGB,TWKHH,TWKHH,NBHJ888,宁波豪捷,NBWLB1,,,SNL,F,0,0,0,1,0,2,,,,,,,,,,1,,,,,,,,,,,,,
2017/1/14 16:00:00,SCT,SNLDFFU,1702S,CNNGB,CNNGB,TWTXG,TWTXG,NBKAIYUAN,宁波开源,NBWLB1,,,SNL,F,0,1,0,1,0,4,,,,,,,,,1,1,,,,,,,,,,,,,
2017/1/14 16:00:00,SCT,SNLDFFU,1702S,CNNGB,CNNGB,TWKEL,TWKEL,NBKAIYUAN,宁波开源,NBWLB1,,,SNL,F,2,0,0,0,0,2,,,,,,,,2,,,,,,,,,,,,,,,
2017/1/14 16:00:00,SCT,SNLDFFU,1702S,CNNGB,CNNGB,TWKHH,TWKHH,NBKAIYUAN,宁波开源,NBWLB1,,,SNL,F,1,0,0,1,0,3,,,,,,,,1,,1,,,,,,,,,,,,,
2017/1/14 16:00:00,SCT,SNLDFFU,1702S,CNNGB,CNNGB,TWKHH,TWKHH,NBMHWL,宁波美航物流,NBWLB1,,,SNL,F,1,0,0,0,0,1,,,,,,,,1,,,,,,,,,,,,,,,
2017/1/14 16:00:00,SCT,SNLDFFU,1702S,CNNGB,CNNGB,TWKHH,TWKHH,NBSMSCW,宁波斯姆士船务代理有限公司,NBSMSCW,,,SNL,F,1,0,0,0,0,1,,,,,,,,1,,,,,,,,,,,,,,,
2017/1/14 16:00:00,SCT,SNLDFFU,1702S,CNNGB,CNNGB,TWKEL,TWKEL,NBZHCW,宁波中远海运船务代理有限公司,NBZHCW,,,SNL,F,1,0,0,0,0,1,,,,,,,,1,,,,,,,,,,,,,,,
2017/1/14 16:00:00,SCT,SNLDFFU,1702S,CNNGB,CNNGB,TWTXG,TWTXG,NBZHHD,宁波哲辉,NBWLB1,,,SNL,F,3,0,0,1,0,5,,,,,,,,3,,1,,,,,,,,,,,,,
2017/1/14 16:00:00,SCT,SNLDFFU,1702S,CNNGB,CNNGB,TWKEL,TWKEL,NBZHHD,宁波哲辉,NBWLB1,,,SNL,F,5,0,0,2,0,9,,,1,,,,,5,,1,,,,,,,,,,,,,
2017/1/14 16:00:00,SCT,SNLDFFU,1702S,CNNGB,CNNGB,TWKHH,TWKHH,NBZHHD,宁波哲辉,NBWLB1,,,SNL,F,0,0,0,2,0,4,,,,,,,,,,2,,,,,,,,,,,,,
2017/1/14 16:00:00,SCT,SNLDFFU,1702S,CNNGB,CNNGB,TWKEL,TWKEL,NINGBOJIASHEN,宁波上海甲申,NBWLB1,,,SNL,F,0,0,0,2,0,4,,,2,,,,,,,,,,,,,,,,,,,,
2017/1/14 16:00:00,SCT,SNLDFFU,1702S,CNNGB,CNNGB,TWKEL,TWKEL,NPSEL1218,宁波东南物流,NPSEL1218,,,SNL,F,2,0,0,0,0,2,,,,,,,,2,,,,,,,,,,,,,,,
2017/1/14 16:00:00,SCT,SNLDFFU,1702S,CNNGB,CNNGB,TWKEL,TWKEL,PHYTNB,宁波沛华运通,NBWLB1,,,SNL,F,0,0,0,2,0,4,,,,,,,,,,2,,,,,,,,,,,,,
2017/1/14 16:00:00,SCT,SNLDFFU,1702S,CNNGB,CNNGB,TWKEL,TWKEL,QYGYL123,七运供应链,NBWLB1,,,SNL,F,2,0,0,1,0,4,,,,,,,,2,,1,,,,,,,,,,,,,
2017/1/14 16:00:00,SCT,SNLDFFU,1702S,CNNGB,CNNGB,TWTXG,TWTXG,QYGYL123,七运供应链,NBWLB1,,,SNL,F,1,0,0,0,0,1,,,,,,,,1,,,,,,,,,,,,,,,
2017/1/14 16:00:00,SCT,SNLDFFU,1702S,CNNGB,CNNGB,TWKHH,TWKHH,QYGYL123,七运供应链,NBWLB1,,,SNL,F,3,0,0,1,0,5,,,,,,,,3,,1,,,,,,,,,,,,,
2017/1/14 16:00:00,SCT,SNLDFFU,1702S,CNNGB,CNNGB,TWKHH,TWKHH,SHCTNB001,宁波上海诚泰,NBWLB1,,,SNL,F,0,0,0,1,0,2,,,,,,,,,,1,,,,,,,,,,,,,
2017/1/14 16:00:00,SCT,SNLDFFU,1702S,CNNGB,CNNGB,TWKEL,TWKEL,TOPSHIPPING_2,宁波托浦船务,TOPSHIPPING_2,,,SNL,F,1,0,0,0,0,1,,,,,,,,1,,,,,,,,,,,,,,,
2017/1/14 16:00:00,SCT,SNLDFFU,1702S,CNNGB,CNNGB,TWKEL,TWKEL,WYFH123,宁波外运泛海,WYFH123,,,SNL,F,0,1,0,0,0,2,,,,,,,,,1,,,,,,,,,,,,,,
2017/1/14 16:00:00,SCT,SNLDFFU,1702S,CNNGB,CNNGB,TWKHH,TWKHH,WYFH123,宁波外运泛海,WYFH123,,,SNL,F,1,0,0,0,0,1,,,,,,,,1,,,,,,,,,,,,,,,
2017/1/14 16:00:00,SCT,SNLDFFU,1702S,CNNGB,CNNGB,TWKEL,TWKEL,WYHYFGS,宁波外运海运,WYHYFGS,,,SNL,F,2,1,0,1,0,6,,,,,,,,2,1,1,,,,,,,,,,,,,
2017/1/14 16:00:00,SCT,SNLDFFU,1702S,CNNGB,CNNGB,TWTXG,TWTXG,WYHYFGS,宁波外运海运,WYHYFGS,,,SNL,F,0,0,0,2,0,4,,,,,,,,,,2,,,,,,,,,,,,,
2017/1/14 16:00:00,SCT,SNLDFFU,1702S,CNNGB,CNNGB,TWKHH,TWKHH,WYHYFGS,宁波外运海运,WYHYFGS,,,SNL,F,0,0,0,3,0,6,,,,,,,,,,3,,,,,,,,,,,,,
2017/1/14 16:00:00,SCT,SNLDFFU,1702S,CNNGB,CNNGB,TWKEL,TWKEL,YGF123,宁波雅戈尔,YGF123,,,SNL,F,1,0,0,0,0,1,,,,,,,,1,,,,,,,,,,,,,,,
2017/1/14 16:00:00,SCT,SNLDFFU,1702S,CNNGB,CNNGB,TWKHH,TWKHH,ZJBTGJ,浙江邦泰,ZJBTGJ,00026TW17NGBD01,,SNL,F,0,0,0,12,0,24,,,,,,,,,,12,,,,,,,,,,,,,
2017/1/14 16:00:00,SCT,SNLDFFU,1702S,CNNGB,CNNGB,TWKEL,TWKEL,ZJBTGJ,浙江邦泰,ZJBTGJ,00026TW17NGBD01,,SNL,F,1,0,0,2,0,5,,,,,,,,1,,2,,,,,,,,,,,,,
2017/1/14 16:00:00,SCT,SNLDFFU,1702S,CNNGB,CNNGB,TWTXG,TWTXG,ZJBTGJ,浙江邦泰,ZJBTGJ,00026TW17NGBD01,,SNL,F,0,0,0,1,0,2,,,,,,,,,,1,,,,,,,,,,,,,
2017/1/14 16:00:00,SCT,SNLDFFU,1702S,CNNGB,CNNGB,TWKEL,TWKEL,ZJWKWL,宁波五矿物流,ZJWKWL,,,SNL,F,1,0,0,0,0,1,,,,,,,,1,,,,,,,,,,,,,,,
2017/1/14 16:00:00,SCT,SNLDFFU,1702S,CNNGB,CNNGB,TWTXG,TWTXG,ZOSCONB,浙远宁波物流,ZOSCONB,,,SNL,F,30,0,0,1,0,32,,,,,,,,30,,1,,,,,,,,,,,,,
2017/1/14 16:00:00,SCT,SNLDFFU,1702S,CNNGB,CNNGB,TWKEL,TWKEL,ZOSCONB,浙远宁波物流,ZOSCONB,,,SNL,F,0,0,0,6,0,12,,,,,,,,,,6,,,,,,,,,,,,,
2017/1/14 16:00:00,SCT,SNLDFFU,1702S,CNNGB,CNNGB,TWTXG,TWTXG,ZWYMZ1,宁波中外运明州,ZWYMZ1,,,SNL,F,0,0,0,2,0,4,,,,,,,,,,2,,,,,,,,,,,,,
2017/1/14 6:00:00,EASNSP,EASSIAI,1703E,CNNGB,CNNGB,KRPUS,KRPUS,GXCW123,宁波港兴,GXCW123,,,SNL,F,0,0,0,1,0,2,,,,,,,,,,1,,,,,,,,,,,,,
2017/1/14 6:00:00,EASNSP,EASSIAI,1703E,CNNGB,CNNGB,KRPUS,KRPUS,JET55004092,浙江简达,JET55004092,,,SNL,F,2,1,0,0,0,4,,,,,,,,2,1,,,,,,,,,,,,,,
2017/1/14 6:00:00,EASNSP,EASSIAI,1703E,CNNGB,CNNGB,KRPUS,KRPUS,NBKAIYUAN,宁波开源,NBWLB1,,,SNL,F,1,0,0,0,0,1,,,,,,,,1,,,,,,,,,,,,,,,
2017/1/14 6:00:00,EASNSP,EASSIAI,1703E,CNNGB,CNNGB,KRPUS,KRPUS,NBZHHD,宁波哲辉,NBWLB1,,,SOC,F,0,0,0,1,0,2,,,1,,,,,,,,,,,,,,,,,,,,
2017/1/14 6:00:00,EASNSP,EASSIAI,1703E,CNNGB,CNNGB,KRPUS,KRPUS,QYGYL123,七运供应链,NBWLB1,,,SNL,F,1,0,0,0,0,1,,,,,,,,1,,,,,,,,,,,,,,,
2017/1/14 9:00:00,SITC NA1,SITSIHI,1701N,CNNGB,CNNGB,JPOSA,JPOSA,JET55004092,浙江简达,JET55004092,,,SNL,F,1,0,0,0,0,1,,,,,,,,1,,,,,,,,,,,,,,,
2017/1/14 9:00:00,SITC NA1,SITSIHI,1701N,CNNGB,CNNGB,JPUKB,JPUKB,JET55004092,浙江简达,JET55004092,,,SNL,F,1,0,0,0,0,1,,,,,,,,1,,,,,,,,,,,,,,,
2017/1/14 9:00:00,SITC NA1,SITSIHI,1701N,CNNGB,CNNGB,JPOSA,JPOSA,LFGYLNB,宁波利丰,LFGYLNB,,,SNL,F,1,0,0,0,0,1,,,,,,,,1,,,,,,,,,,,,,,,
2017/1/14 9:00:00,SITC NA1,SITSIHI,1701N,CNNGB,CNNGB,JPUKB,JPUKB,NBCNTR,外运箱运,NBCNTR,00055JP16NGBN01,,SNL,F,1,0,0,1,0,3,,,,,,,,1,,1,,,,,,,,,,,,,
2017/1/14 9:00:00,SITC NA1,SITSIHI,1701N,CNNGB,CNNGB,JPUKB,JPUKB,NBCNTR,外运箱运,NBCNTR,00176JP16NGBD02,,SNL,F,0,2,0,0,0,4,,,,,,,,,2,,,,,,,,,,,,,,
2017/1/14 9:00:00,SITC NA1,SITSIHI,1701N,CNNGB,CNNGB,JPOSA,JPOSA,NBCNTR,外运箱运,NBCNTR,,,SNL,F,2,0,0,0,0,2,,,,,,,,2,,,,,,,,,,,,,,,
2017/1/14 9:00:00,SITC NA1,SITSIHI,1701N,CNNGB,CNNGB,JPOSA,JPOSA,NBHGWL,宁波外运海港,NBHGWL,,,SNL,F,0,0,0,1,0,2,,,1,,,,,,,,,,,,,,,,,,,,
2017/1/14 9:00:00,SITC NA1,SITSIHI,1701N,CNNGB,CNNGB,JPOSA,JPOSA,NBHGWL,宁波外运海港,NBHGWL,R17JPNGB14083,,SNL,F,0,0,0,1,0,2,,,1,,,,,,,,,,,,,,,,,,,,
2017/1/14 9:00:00,SITC NA1,SITSIHI,1701N,CNNGB,CNNGB,JPOSA,JPOSA,NBHJ888,宁波豪捷,NBWLB1,,,SNL,F,0,0,0,1,0,2,,,,,,,,,,1,,,,,,,,,,,,,
2017/1/14 9:00:00,SITC NA1,SITSIHI,1701N,CNNGB,CNNGB,JPUKB,JPUKB,NPSEL1218,宁波东南物流,NPSEL1218,00206JP16NGBD01,,SNL,F,1,0,0,0,0,1,,,,,,,,1,,,,,,,,,,,,,,,
